0,41
12,41
23,41
34,42
45,43
56,44
67,45
78,47
89,49
100,51
111,53
122,53
133,54
144,54
155,54
166,54
177,54
188,53
199,50
210,47
221,43
232,38
243,37
254,36
265,36
276,36
287,36
298,36
309,36
320,36
331,36
342,36
353,37
364,39
383,48
394,52
405,54
416,54
427,54
438,55
449,55
460,54
471,54
482,54
493,54
504,54
515,54
526,52
537,51
548,47
559,40
570,37
581,36
592,36
603,36
614,37
625,37
636,37
647,36
658,36
669,36
680,36
691,36
702,37
713,38
724,39
743,47
754,51
765,53
776,54
787,54
798,54
809,54
820,54
831,54
843,54
854,54
865,54
876,53
887,52
898,49
909,44
920,39
931,37
942,36
953,37
964,36
975,36
986,36
997,36
1008,36
1019,36
1030,36
1041,36
1052,38
1063,44
1074,48
1093,52
1104,54
1115,54
1126,54
1137,54
1148,54
1159,54
1170,54
1181,54
1192,54
1203,54
1214,53
1225,51
1236,46
1247,39
1258,37
1269,37
1280,36
1291,36
1302,36
1313,36
1324,36
1335,36
1346,36
1357,36
1368,36
1379,36
1390,37
1409,42
1420,49
1431,53
1442,54
1453,55
1464,55
1475,55
1486,55
1497,55
1508,55
1519,55
1530,55
1541,54
1552,54
1563,52
1574,49
1585,44
1596,39
1607,38
1618,37
1629,36
1640,36
1651,36
1662,36
1673,36
1684,36
1695,36
1706,37
1717,37
1736,42
1747,47
1758,52
1769,53
1780,54
1791,54
1802,55
1813,54
1824,54
1835,54
1846,54
1857,54
1868,54
1879,54
1890,52
1901,49
1912,44
1923,39
1934,37
1945,36
1956,36
1967,36
1978,36
1989,36
2000,36
2011,36
2022,36
2033,36
2052,37
2063,39
2074,45
2085,49
2096,52
2107,54
2118,54
2129,54
2140,55
2151,55
2162,55
2173,54
2184,54
2195,54
2206,54
2217,53
2228,50
2239,46
2250,40
2261,38
2272,37
2283,37
2294,37
2305,37
2316,37
2327,36
2338,37
2349,37
2360,37
2379,37
2390,38
2401,40
2412,46
2423,51
2434,54
2445,54
2456,55
2467,55
2478,55
2489,55
2500,55
2511,54
2522,52
2533,50
2544,47
2555,42
2566,37
2577,36
2588,35
2599,35
2610,35
2621,35
2632,35
2643,35
2654,35
2665,35
2676,36
2695,40
2706,46
2717,49
2728,52
2739,53
2750,53
2761,54
2772,54
2783,53
2794,53
2805,54
2816,53
2827,53
2838,53
2849,52
2860,49
2871,47
2882,42
2893,38
2904,37
2915,36
2926,36
2937,36
2948,36
2959,36
2970,37
2981,37
2992,37
3003,37
3022,39
3033,44
3044,50
3055,53
3066,54
3077,54
3088,54
3099,54
3110,54
3121,54
3132,54
3143,54
3154,54
3165,54
3176,54
3187,54
3198,54
3209,53
3220,51
3231,48
3242,41
3253,39
3264,37
3275,37
3286,37
3297,37
3308,36
3319,36
3338,37
3349,37
3360,38
3371,41
3382,47
3393,50
3404,53
3415,54
3426,54
3437,54
3448,54
3459,54
3470,54
3481,54
3492,54
3503,54
3514,54
3525,54
3536,54
3547,53
3558,52
3569,51
3580,49
3591,45
3602,41
3613,39
3624,38
3635,37
3655,37
3666,37
3677,37
3688,37
3699,38
3710,39
3721,41
3732,49
3743,52
3754,54
3765,54
3776,54
3787,54
3798,54
3809,54
3820,54
3831,54
3842,54
3853,53
3864,53
3875,54
3886,54
3897,53
3908,54
3919,54
3930,53
3941,52
3952,49
3963,47
3982,39
3993,38
4004,37
4015,36
4026,36
4037,36
4048,36
4059,36
4070,36
4081,37
4092,38
4103,39
4114,43
4125,48
4136,52
4147,54
4158,54
4169,54
4180,54
4191,54
4202,54
4213,54
4224,54
4235,54
4246,54
4257,54
4268,54
4279,54
4298,54
4309,54
4320,51
4331,49
4342,43
4353,40
4364,39
4375,37
4386,37
4400,37
4411,37
4422,37
4433,38
4444,39
4455,42
4466,47
4477,50
4488,54
4499,54
4510,54
4521,54
4532,54
4543,54
4554,54
4565,54
4576,54
4587,54
4598,54
4609,54
4628,55
4639,55
4650,54
4661,53
4672,51
4683,48
4694,41
4705,39
4716,38
4727,37
4738,37
4749,37
4760,36
4771,36
4782,36
4793,37
4804,38
4815,39
4826,41
4837,48
4848,54
4859,55
4870,55
4881,55
4892,55
4903,55
4914,55
4925,55
4944,55
4955,55
4966,55
4977,54
4988,55
4999,55
5010,55
5021,55
5032,55
5043,55
5054,53
5065,51
5076,48
5087,43
5098,40
5109,39
5120,38
5131,37
5142,37
5153,37
5164,37
5175,37
5186,38
5197,39
5208,41
5219,44
5230,50
5241,54
5252,55
5271,55
5282,55
5293,55
5304,55
5315,55
5326,55
5337,55
5348,55
5359,55
5370,55
5381,55
5392,55
5403,55
5414,55
5425,55
5436,54
5447,52
5458,47
5469,42
5480,39
5491,38
5502,38
5513,38
5524,38
5535,38
5546,38
5557,38
5568,38
5587,39
5598,40
5609,46
5620,52
5631,55
5642,56
5653,56
5664,56
5675,56
5686,56
5697,56
5708,56
5719,56
5730,56
5741,56
5752,55
5763,54
5774,51
5785,45
5796,40
5807,39
5818,38
5829,37
5840,37
5851,37
5862,37
5873,37
5884,38
5895,38
5914,41
5925,47
5936,52
5947,55
5958,56
5969,56
5980,56
5991,55
6002,55
6013,55
6024,55
6035,55
6046,55
6057,55
6068,55
6079,54
6090,51
6101,46
6112,40
6123,39
6134,38
6145,37
6156,38
6167,38
6178,38
6189,38
6200,37
6211,37
6230,37
6241,37
6252,37
6263,38
6274,40
6285,44
6296,50
6307,53
6318,55
6329,55
6340,55
6351,56
6362,55
6373,55
6384,55
6395,55
6406,55
6417,55
6428,55
6439,55
6450,54
6461,52
6472,49
6483,45
6494,39
6505,38
6516,37
6527,37
6547,36
6558,36
6569,36
6580,37
6591,37
6602,38
6613,39
6624,42
6635,47
6646,52
6657,54
6668,55
6679,55
6690,55
6701,55
6712,55
6723,55
6734,55
6745,54
6756,54
6767,55
6778,55
6789,55
6800,54
6811,51
6822,46
6833,42
6844,40
6855,39
6874,38
6885,38
6896,38
6907,38
6918,38
6929,38
6940,38
6951,39
6962,41
6973,45
6984,52
6995,55
7006,56
7017,56
7028,56
7039,56
7050,56
7061,56
7072,55
7083,56
7094,56
7105,56
7116,56
7127,56
7138,55
7149,55
7160,55
7171,54
7191,47
7202,40
7213,38
7224,36
7235,36
7246,35
7257,35
7268,35
7279,36
7290,37
7301,38
7312,39
7323,42
7334,47
7345,53
7356,56
7367,56
7378,56
7389,56
7400,56
7411,56
7422,56
7433,56
7444,56
7455,56
7466,56
7477,56
7488,56
7499,56
7518,55
7529,52
7540,49
7551,42
7562,40
7573,39
7584,38
7595,37
7606,37
7617,38
7628,38
7639,38
7650,38
7661,38
7672,40
7683,43
7694,49
7705,54
7716,56
7727,56
7738,56
7749,56
7760,56
7771,56
7782,56
7793,56
7804,56
7815,56
7834,56
7845,56
7856,56
7867,56
7878,55
7889,55
7900,54
7911,50
7922,46
7933,42
7944,40
7955,39
7966,38
7977,38
7988,37
7999,37
8010,37
8021,37
8032,38
8043,38
8054,39
8065,41
8076,44
8087,51
8098,55
8109,56
8120,56
8131,56
8142,56
8161,56
8172,56
8186,56
8198,56
8209,56
8220,56
8231,56
8242,56
8253,56
8264,56
8275,56
8286,56
8297,55
8308,53
8319,50
8330,45
8341,42
8352,41
8363,39
8374,38
8385,38
8396,38
8407,38
8418,39
8429,40
8440,42
8451,46
8462,50
8481,55
8492,56
8503,56
8514,56
8525,56
8536,56
8547,56
8558,56
8569,56
8580,56
8591,56
8602,56
8613,55
8624,54
8635,52
8646,49
8657,45
8668,43
8679,41
8690,39
8701,38
8712,38
8723,38
8734,38
8745,39
8756,39
8767,41
8778,42
8789,48
8808,55
8819,56
8830,56
8841,56
8852,55
8863,55
8874,55
8885,55
8896,55
8907,55
8918,55
8929,55
8940,55
8951,55
8962,55
8973,56
8984,56
8995,54
9006,52
9017,46
9028,41
9039,39
9050,38
9061,38
9072,38
9083,37
9094,37
9105,37
9124,37
9135,38
9146,40
9157,42
9168,46
9179,52
9190,55
9201,56
9212,55
9223,55
9234,55
9245,55
9256,56
9267,55
9278,55
9289,55
9300,54
9311,53
9322,52
9333,50
9344,46
9356,42
9367,39
9378,38
9389,38
9400,37
9411,37
9422,37
9442,37
9453,37
9464,38
9475,38
9486,39
9497,41
9508,44
9519,49
9530,53
9541,55
9552,56
9563,56
9574,56
9585,56
9596,55
9607,56
9618,55
9629,56
9640,56
9651,55
9662,54
9673,51
9684,48
9695,43
9706,41
9717,39
9728,38
9739,37
9750,37
9769,37
9780,37
9791,38
9802,38
9813,39
9824,40
9835,44
9846,48
9857,52
9868,54
9879,55
9890,55
9901,56
9912,56
9923,55
9934,55
9945,55
9956,55
9967,55
9978,54
9989,52
10000,50
10012,43
10024,40
10036,38
10048,38
10060,38
10072,37
10091,37
10103,37
10115,38
10127,38
10139,38
10151,39
10163,42
10175,47
10187,50
10199,53
10211,54
10223,55
10235,55
10247,55
10259,55
10271,55
10283,55
10295,54
10307,53
10319,51
10331,47
10343,42
10355,39
10367,38
10379,38
10399,37
10411,37
10423,37
10435,37
10447,37
10459,37
10471,37
10483,38
10495,39
10507,41
10519,46
10531,51
10543,54
10555,55
10567,55
10579,56
10591,55
10603,55
10615,55
10627,55
10639,55
10651,54
10663,53
10675,49
10687,44
10699,40
10718,38
10730,38
10742,38
10754,38
10766,37
10778,37
10790,37
10802,37
10814,38
10826,39
10838,40
10850,44
10862,50
10874,53
10886,55
10898,55
10910,56
10922,56
10934,56
10946,55
10958,56
10970,55
10982,55
10994,55
11006,54
11026,48
11038,43
11050,40
11062,38
11074,38
11086,38
11098,38
11110,38
11122,37
11134,37
11146,38
11158,38
11170,38
11182,39
11194,40
11206,45
11218,50
11230,54
11242,55
11254,55
11266,56
11278,56
11290,56
11302,56
