0,49
502,54
1003,53
1504,56
2005,56
2506,55
3007,55
3508,56
4009,56
4510,55
5011,56
5512,55
6013,55
6514,54
7015,56
7516,55
8017,55
8518,55
9019,55
9520,56
10021,55
10523,55
11025,54
11527,55
12029,54
12531,56
13033,56
13535,55
14045,55
14547,55
15049,56
15551,55
16053,56
16555,55
17057,56
17559,54
18061,56
18563,56
19065,55
19567,51
20069,55
20571,56
21073,45
21575,56
22077,50
22579,56
23081,55
23583,55
24085,56
24587,56
25089,48
25591,55
26093,55
26595,55
27104,54
27606,56
28108,55
28610,55
29112,55
29616,55
30118,37
30620,56
31122,56
31624,47
