0,51852
12,51752
24,51652
36,51552
48,51452
60,51352
72,51252
84,51152
96,51052
108,50952
120,50848
132,50744
144,50640
156,50536
168,50432
180,50332
192,50232
204,50132
216,50032
228,49932
240,49832
252,49732
265,49968
279,55712
291,55612
310,55508
322,55404
334,55300
346,55196
358,55092
370,54988
382,54884
394,54780
406,54676
418,54572
430,54468
442,54364
454,54260
466,54156
478,54052
490,53952
502,53852
514,53752
526,53652
538,53552
550,53452
562,53352
574,53252
594,53152
606,53052
618,52948
630,52844
642,52740
654,52636
666,52532
678,52428
690,52324
702,52220
714,52116
726,52012
738,51908
750,51804
762,51700
774,51596
786,51496
798,51396
810,51296
822,51196
834,51096
846,50996
858,50896
878,50796
890,50696
902,50596
914,50496
926,50392
938,50288
950,50184
962,50080
974,49976
986,49872
998,49768
1010,49664
1022,49560
1034,49456
1046,49352
1058,49248
1070,49144
1082,49040
1094,48936
1106,48836
1118,48736
1130,48636
1150,48536
1162,48436
1174,48336
1186,48236
1198,48136
1210,48036
1222,47936
1234,47836
1246,47732
1258,47628
1270,47524
1282,47420
1294,47316
1306,47212
1318,47108
1330,47004
1342,46900
1354,46796
1366,46692
1378,46588
1390,46484
1402,46380
1422,46276
1434,46176
1446,46076
1458,45976
1470,45876
1482,45776
1494,45676
1506,45576
1518,45476
1530,45376
1542,45276
1554,45176
1566,45076
1578,44976
1590,44876
1602,44772
1614,44668
1626,44564
1638,44460
1650,44356
1662,44252
1682,44148
1694,44044
1706,43940
1718,43836
1730,43732
1742,43628
1754,43524
1766,43424
1778,43324
1790,43224
1802,43124
1814,43024
1826,42924
1838,42824
1850,42724
1862,42624
1874,42524
1886,42424
1898,42324
1910,42224
1922,42124
1942,42020
1954,41916
1966,41812
1978,41708
1990,41604
2002,41500
2014,41396
2026,41292
2038,41188
2050,41084
2062,40980
2074,40876
2086,40772
2098,40668
2110,40564
2122,40460
2134,40360
2146,40260
2158,40160
2170,40060
2182,39960
2194,39860
2214,39760
2226,39660
2238,39560
2250,39460
2264,55724
2276,55624
2288,55520
2300,55416
2312,55312
2324,55208
2336,55104
2348,55000
2360,54896
2372,54792
2384,54688
2396,54584
2408,54480
2420,54376
2432,54272
2444,54168
2456,54068
2476,53968
2488,53868
2500,53768
2512,53668
2524,53568
2536,53468
2548,53368
2560,53268
2572,53168
2584,53068
2596,52964
2608,52860
2620,52756
2632,52652
2644,52548
2656,52444
2668,52340
2680,52236
2692,52132
2704,52028
2716,51924
2736,51820
2748,51720
2760,51620
2772,51520
2784,51420
2796,51320
2808,51220
2820,51120
2832,51020
2844,50920
2856,50820
2868,50720
2880,50620
2892,50516
2904,50412
2916,50308
2928,50204
2940,50100
2952,49996
2964,49892
2976,49788
2988,49684
3008,49580
3020,49476
3032,49372
3044,49268
3056,49164
3068,49064
3080,48964
3092,48864
3104,48764
3116,48664
3128,48564
3140,48464
3152,48364
3164,48264
3176,48164
3188,48064
3200,47964
3212,47860
3224,47756
3236,47652
